purchase_id,customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method
P07108,C0275,Home & Garden,Shoes,2.0,378.86,2024-06-24,NY,Express
P07109,C0378,Books,Running Shoes,4.0,468.99,2024-06-21,NY,Overnight
P07111,C0186,Books,Cushion,3.0,200.71,2024-07-16,NY,Standard
P07112,C0271,Clothing,Rug,3.0,365.79,2024-09-23,CA,Standard
P07116,C0345,Electronics,Lamp,5.0,69.33,2024-02-03,CA,
P07119,C0363,Home & Garden,Yoga Mat,2.0,487.89,2024-11-15,CA,Overnight
P07123,C0017,Home & Garden,Plant Pot,4.0,392.59,2024-09-15,NY,Overnight
P07126,C0096,Electronics,Dumbbells,4.0,469.39,2024-06-30,NY,Express
P07133,C0440,Books,Plant Pot,4.0,241.79,2024-05-28,CA,Express
P07139,C0142,Home & Garden,Headphones,4.0,370.0,2024-01-03,NY,Express
P07142,C0193,Clothing,Hat,5.0,417.3,2024-05-05,CA,Express
P07143,C0159,Home & Garden,Shoes,3.0,17.64,2024-05-04,CA,Overnight
P07146,C0252,Books,Shoes,4.0,391.38,2024-03-11,NY,Express
P07147,C0333,Sports,Cushion,4.0,363.55,2024-05-30,NY,Standard
P07156,C0019,Home & Garden,Lamp,4.0,448.72,2024-01-21,NY,Standard
P07169,C0345,Electronics,Magazine,3.0,476.55,2024-02-14,CA,Express
P07174,C0343,Clothing,Textbook,3.0,396.23,2024-02-01,NY,Express
P07177,C0094,Clothing,Shoes,5.0,443.69,2024-12-09,NY,Standard
P07181,C0010,Clothing,Cushion,2.0,235.22,2024-07-28,CA,Standard
P07189,C0402,Sports,Tablet,4.0,312.94,2024-03-27,NY,
P07194,C0357,Sports,Shoes,3.0,298.36,2024-09-17,CA,Overnight
P07201,C0298,Sports,Tennis Racket,4.0,367.7,2024-03-19,CA,Overnight
P07203,C0368,Electronics,Magazine,2.0,418.44,2024-06-11,CA,Standard
P07208,C0050,Sports,Shoes,3.0,155.82,2024-08-02,CA,Express
P07209,C0031,Sports,Yoga Mat,2.0,70.43,2024-09-24,CA,Standard
P07216,C0352,Clothing,Yoga Mat,3.0,374.84,2024-01-16,NY,Express
P07219,C0030,Clothing,Plant Pot,2.0,60.06,2024-06-01,NY,Overnight
P07225,C0419,Books,Shoes,3.0,66.05,2024-07-18,NY,Overnight
P07228,C0173,Sports,Tennis Racket,5.0,440.14,2024-06-28,NY,Standard
P07229,C0422,Books,Yoga Mat,3.0,84.38,2024-01-19,NY,Standard
P07230,C0219,Clothing,Yoga Mat,4.0,51.14,2024-11-13,NY,Standard
P07233,C0200,Books,Tablet,3.0,10.49,2024-02-24,CA,Standard
P07237,C0496,Books,Hat,5.0,137.21,2024-03-05,NY,Standard
P07238,C0428,Clothing,Rug,5.0,495.79,2024-11-08,CA,Overnight
P07241,C0165,Books,Cushion,3.0,184.36,2024-01-23,CA,Express
P07244,C0412,Home & Garden,Textbook,5.0,384.97,2024-06-07,CA,Express
P07246,C0002,Electronics,Basketball,3.0,311.99,2024-12-15,CA,Overnight
P07248,C0409,Books,Cookbook,4.0,289.9,2024-09-13,NY,Overnight
P07255,C0133,Electronics,Garden Tools,4.0,304.48,2024-09-21,CA,Overnight
P07256,C0197,Clothing,Dumbbells,3.0,423.13,2024-01-07,CA,Express
P07259,C0329,Books,Novel,3.0,71.1,2024-12-30,CA,Standard
P07269,C0073,Electronics,Tablet,4.0,370.17,2024-01-31,CA,
P07275,C0078,Home & Garden,Hat,3.0,132.71,2024-01-09,NY,Express
P07276,C0157,Sports,T-Shirt,3.0,336.64,2024-09-04,CA,Standard
P07278,C0416,Electronics,Basketball,4.0,346.94,2024-07-30,CA,Overnight
P07280,C0238,Electronics,Jacket,2.0,370.7,2024-02-13,CA,Express
P07285,C0381,Sports,Rug,3.0,121.93,2024-11-25,CA,Standard
P07291,C0021,Sports,Magazine,5.0,261.77,2024-12-08,NY,Standard
P07298,C0483,Books,Garden Tools,2.0,91.25,2024-01-18,NY,Overnight
P07301,C0385,Sports,Garden Tools,5.0,414.5,2024-01-28,CA,Standard
P07306,C0331,Clothing,Garden Tools,2.0,298.88,2024-06-23,CA,Overnight
P07320,C0239,Home & Garden,Rug,5.0,273.45,2024-06-27,CA,Express
P07321,C0076,Books,Cookbook,3.0,230.66,2024-06-29,CA,Overnight
P07330,C0161,Books,Tablet,2.0,303.05,2024-07-16,CA,Overnight
P07336,C0277,Electronics,Yoga Mat,4.0,62.06,2024-11-12,CA,Express
P07339,C0221,Electronics,Shoes,4.0,361.56,2024-11-03,NY,
P07345,C0244,Clothing,Jeans,2.0,432.24,2024-10-14,CA,Standard
P07347,C0332,Electronics,Garden Tools,3.0,349.11,2024-04-15,NY,Express
P07350,C0269,Home & Garden,Shoes,5.0,288.87,2024-08-04,CA,Express
P07351,C0127,Home & Garden,T-Shirt,2.0,86.68,2024-06-10,CA,Express
P07356,C0303,Clothing,Tennis Racket,2.0,493.3,2024-05-03,CA,Standard
P07357,C0207,Sports,Plant Pot,2.0,372.19,2024-09-02,NY,Standard
P07359,C0439,Electronics,Dumbbells,3.0,68.57,2024-05-06,CA,Standard
P07360,C0349,Home & Garden,Headphones,4.0,107.1,2024-01-07,NY,
P07364,C0391,Electronics,Tablet,3.0,262.89,2024-10-20,NY,Standard
P07370,C0063,Sports,Headphones,2.0,446.09,2024-02-22,NY,Standard
P07372,C0276,Clothing,Tennis Racket,4.0,201.09,2024-04-20,CA,
P07374,C0332,Home & Garden,Shoes,3.0,294.8,2024-09-03,CA,Overnight
P07379,C0008,Books,Shoes,2.0,300.66,2024-06-21,CA,Overnight
P07384,C0335,Home & Garden,Textbook,3.0,259.1,2024-02-14,NY,Express
P07396,C0129,Books,Textbook,3.0,52.96,2024-08-10,NY,
P07397,C0365,Books,Jacket,5.0,229.99,2024-07-29,CA,Standard
P07404,C0454,Sports,Monitor,4.0,314.93,2024-12-15,NY,Standard
P07410,C0461,Electronics,Smartphone,5.0,455.87,2024-05-22,CA,Overnight
P07411,C0497,Sports,Rug,2.0,63.54,2024-04-08,CA,Express
P07414,C0419,Sports,Magazine,3.0,221.38,2024-02-11,NY,Express
P07416,C0270,Books,Monitor,2.0,204.28,2024-11-26,NY,Express
P07418,C0412,Clothing,Cushion,5.0,35.66,2024-08-14,CA,Overnight
P07419,C0142,Electronics,Jeans,3.0,423.27,2024-06-26,NY,Overnight
P07423,C0298,Home & Garden,Headphones,5.0,260.15,2024-06-17,NY,Overnight
P07425,C0411,Clothing,Jacket,5.0,409.15,2024-09-01,NY,Overnight
P07427,C0340,Books,Dumbbells,2.0,430.8,2024-08-13,CA,Express
P07428,C0209,Clothing,Shoes,2.0,93.65,2024-02-28,CA,Standard
P07430,C0334,Home & Garden,Tablet,2.0,326.98,2024-08-07,CA,Overnight
P07432,C0184,Home & Garden,Garden Tools,3.0,458.22,2024-08-27,NY,Overnight
P07435,C0413,Sports,Tennis Racket,4.0,251.43,2024-11-16,NY,Overnight
P07440,C0309,Books,Smartphone,5.0,229.83,2024-08-08,CA,Overnight
P07443,C0323,Home & Garden,Hat,5.0,489.8,2024-11-03,CA,Express
P07445,C0112,Books,Shoes,5.0,487.1,2024-07-07,NY,Overnight
P07446,C0117,Sports,Novel,4.0,325.48,2024-07-20,CA,Overnight
P07451,C0177,Books,Jacket,5.0,300.35,2024-02-12,NY,Overnight
P07460,C0480,Electronics,Cookbook,3.0,225.76,2024-10-01,NY,Overnight
P07470,C0175,Home & Garden,Tablet,5.0,219.41,2024-05-12,CA,Standard
P07475,C0229,Clothing,Jacket,5.0,480.95,2024-05-12,NY,Express
P07487,C0130,Electronics,Garden Tools,4.0,320.46,2024-10-28,NY,Express
P07488,C0113,Home & Garden,Tennis Racket,5.0,95.59,2024-11-12,CA,Express
P07489,C0179,Clothing,Smartphone,2.0,439.3,2024-08-28,NY,Express
P07494,C0105,Home & Garden,Plant Pot,4.0,52.56,2024-06-20,NY,Express
P07499,C0003,Sports,Cushion,3.0,125.86,2024-08-23,NY,Overnight
P07501,C0167,Books,Running Shoes,4.0,79.72,2024-10-17,NY,Standard
P07511,C0103,Sports,Smartphone,4.0,419.57,2024-11-01,CA,Overnight
P07513,C0095,Sports,T-Shirt,4.0,260.85,2024-11-16,NY,Overnight
P07516,C0340,Books,Monitor,3.0,410.29,2024-09-18,NY,Express
P07517,C0259,Sports,Hat,2.0,83.99,2024-02-26,CA,Overnight
P07519,C0467,Electronics,Cookbook,5.0,101.86,2024-08-15,NY,Overnight
P07524,C0263,Clothing,Cushion,4.0,417.09,2024-05-18,NY,Standard
P07530,C0143,Home & Garden,Cookbook,4.0,362.56,2024-07-17,NY,Express
P07531,C0221,Electronics,Novel,5.0,73.4,2024-03-26,CA,
P07538,C0096,Sports,Dumbbells,2.0,402.47,2024-03-10,NY,Standard
P07545,C0271,Sports,Tablet,5.0,266.06,2024-01-11,NY,Express
P07546,C0251,Clothing,Garden Tools,5.0,378.11,2024-03-05,CA,Express
P07552,C0185,Clothing,Textbook,4.0,107.74,2024-07-14,CA,Overnight
P07560,C0277,Books,Textbook,2.0,463.09,2024-04-23,NY,Overnight
P07561,C0455,Clothing,Garden Tools,4.0,18.08,2024-11-19,CA,Overnight
P07564,C0159,Sports,Tablet,4.0,364.3,2024-04-20,NY,Express
P07568,C0264,Clothing,Jeans,4.0,206.89,2024-03-01,NY,Express
P07572,C0337,Sports,Shoes,5.0,174.28,2024-01-17,CA,Standard
P07576,C0150,Home & Garden,Yoga Mat,2.0,29.0,2024-02-28,CA,Overnight
P07578,C0317,Electronics,Running Shoes,4.0,366.51,2024-03-28,CA,Standard
P07585,C0116,Electronics,Garden Tools,3.0,453.75,2024-10-14,NY,Overnight
P07588,C0322,Clothing,Running Shoes,2.0,458.69,2024-12-30,NY,Standard
P07589,C0471,Home & Garden,Smartphone,2.0,222.23,2024-09-25,NY,
P07593,C0463,Clothing,Monitor,5.0,331.04,2024-10-20,CA,Standard
P07594,C0456,Clothing,Jacket,5.0,204.27,2024-01-13,NY,Express
P07598,C0386,Electronics,Monitor,3.0,393.39,2024-11-01,CA,Express
P07599,C0185,Electronics,Garden Tools,4.0,213.1,2024-08-14,NY,Express
P07610,C0114,Books,Plant Pot,5.0,179.2,2024-12-17,CA,Express
P07611,C0106,Electronics,Cookbook,2.0,380.84,2024-02-15,NY,Express
P07614,C0129,Electronics,Cookbook,5.0,229.74,2024-03-15,CA,Overnight
P07632,C0225,Home & Garden,Cushion,4.0,374.7,2024-02-22,CA,Standard
P07633,C0137,Home & Garden,Headphones,2.0,171.07,2024-01-06,CA,Standard
P07640,C0431,Clothing,Tennis Racket,5.0,226.76,2024-10-12,CA,Overnight
P07642,C0398,Clothing,Shoes,4.0,224.95,2024-09-26,NY,Overnight
P07644,C0156,Home & Garden,Garden Tools,3.0,335.21,2024-07-05,CA,Express
P07648,C0038,Sports,Cushion,4.0,460.61,2024-09-03,NY,Overnight
P07651,C0067,Sports,Monitor,2.0,104.88,2024-04-03,NY,Overnight
P07654,C0220,Sports,Yoga Mat,5.0,257.79,2024-08-02,NY,Overnight
P07660,C0301,Home & Garden,Magazine,4.0,489.69,2024-01-02,NY,Overnight
P07669,C0485,Books,Hat,2.0,29.62,2024-03-31,CA,Standard
P07670,C0441,Home & Garden,Textbook,5.0,145.55,2024-06-23,CA,Standard
P07672,C0246,Electronics,Monitor,2.0,454.59,2024-07-13,CA,Express
P07679,C0485,Sports,Jacket,4.0,267.6,2024-12-16,CA,Express
P07682,C0257,Books,Hat,4.0,470.37,2024-02-11,NY,Standard
P07687,C0115,Books,Rug,4.0,120.54,2024-03-04,NY,Express
P07688,C0070,Sports,Tennis Racket,4.0,410.67,2024-04-10,CA,Overnight
P07689,C0303,Sports,T-Shirt,5.0,81.38,2024-08-12,NY,Standard
P07690,C0118,Home & Garden,Hat,2.0,26.38,2024-01-27,NY,Express
P07694,C0434,Home & Garden,Plant Pot,3.0,103.89,2024-07-09,CA,Overnight
P07697,C0100,Books,Headphones,4.0,267.96,2024-05-16,CA,Standard
P07698,C0253,Electronics,Dumbbells,4.0,78.3,2024-04-11,NY,Express
P07700,C0070,Home & Garden,Jacket,5.0,25.77,2024-04-07,NY,Express
P07703,C0176,Sports,Lamp,2.0,184.7,2024-10-17,CA,Express
P07705,C0447,Home & Garden,Lamp,5.0,490.31,2024-11-07,CA,Express
P07711,C0203,Home & Garden,Monitor,2.0,363.13,2024-08-27,NY,Express
P07714,C0009,Sports,Jeans,3.0,155.08,2024-10-11,NY,Standard
P07731,C0448,Books,Garden Tools,2.0,129.65,2024-01-27,NY,Overnight
P07733,C0200,Books,Tennis Racket,3.0,426.82,2024-09-23,NY,Overnight
P07739,C0327,Home & Garden,Running Shoes,2.0,329.94,2024-08-29,NY,Express
P07740,C0009,Books,Jacket,3.0,346.03,2024-04-24,NY,Standard
P07741,C0456,Clothing,Textbook,3.0,159.81,2024-08-23,NY,Express
P07743,C0413,Home & Garden,Textbook,5.0,103.15,2024-09-17,NY,Express
P07744,C0442,Books,Garden Tools,2.0,374.48,2024-10-02,CA,Standard
P07749,C0381,Home & Garden,Plant Pot,3.0,496.65,2024-07-28,NY,Express
P07754,C0363,Home & Garden,T-Shirt,4.0,137.46,2024-06-01,NY,Overnight
P07764,C0457,Books,T-Shirt,5.0,165.77,2024-01-30,CA,Express
P07767,C0030,Clothing,Yoga Mat,2.0,134.96,2024-10-15,NY,Standard
P07768,C0461,Clothing,Cushion,3.0,214.14,2024-10-01,NY,Overnight
P07771,C0202,Clothing,Garden Tools,3.0,430.13,2024-04-07,NY,Express
P07772,C0012,Electronics,Headphones,4.0,30.33,2024-03-21,NY,Overnight
P07773,C0049,Electronics,Running Shoes,3.0,258.02,2024-06-15,CA,Standard
P07774,C0403,Electronics,T-Shirt,3.0,397.1,2024-06-30,CA,Express
P07779,C0273,Home & Garden,Plant Pot,3.0,470.82,2024-01-27,NY,Express
P07780,C0173,Clothing,Cushion,3.0,380.82,2024-04-26,CA,Standard
P07781,C0259,Books,Jacket,4.0,436.55,2024-04-21,NY,Standard
P07782,C0152,Clothing,Headphones,5.0,120.83,2024-04-10,CA,Standard
P07786,C0202,Books,Shoes,4.0,132.79,2024-03-14,CA,
P07791,C0316,Electronics,Yoga Mat,2.0,242.58,2024-09-09,NY,Express
P07792,C0332,Home & Garden,T-Shirt,2.0,53.12,2024-04-22,NY,Overnight
P07793,C0300,Electronics,Laptop,3.0,280.82,2024-11-03,CA,Express
P07797,C0024,Sports,Dumbbells,4.0,201.36,2024-03-29,NY,Standard
P07798,C0288,Home & Garden,Lamp,5.0,304.96,2024-09-15,NY,Overnight
P07801,C0280,Clothing,Cushion,3.0,445.57,2024-12-09,CA,Overnight
P07811,C0127,Electronics,Tennis Racket,5.0,154.6,2024-08-25,NY,Overnight
P07815,C0369,Home & Garden,Headphones,5.0,40.48,2024-07-20,NY,Overnight
P07823,C0401,Clothing,Running Shoes,2.0,192.84,2024-09-05,NY,Express
P07825,C0267,Home & Garden,Tablet,2.0,79.34,2024-01-20,CA,Overnight
P07826,C0352,Sports,Hat,5.0,440.5,2024-07-27,CA,Standard
P07828,C0478,Books,Shoes,3.0,15.07,2024-12-07,NY,Overnight
P07830,C0487,Sports,Shoes,5.0,48.18,2024-09-27,NY,Overnight
P07837,C0401,Electronics,Novel,2.0,484.08,2024-04-16,NY,Express
P07847,C0469,Home & Garden,Lamp,2.0,351.09,2024-05-03,NY,Standard
P07848,C0158,Electronics,Headphones,5.0,83.39,2024-08-17,CA,Standard
P07852,C0162,Clothing,Hat,5.0,173.34,2024-04-23,CA,Standard
P07855,C0119,Clothing,Shoes,5.0,21.06,2024-08-11,CA,Overnight
P07856,C0427,Electronics,Yoga Mat,2.0,299.19,2024-11-01,NY,
P07860,C0405,Books,Running Shoes,2.0,384.68,2024-02-20,CA,Express
P07862,C0473,Sports,Tennis Racket,3.0,244.27,2024-11-03,NY,Overnight
P07864,C0499,Clothing,Headphones,4.0,118.82,2024-08-21,CA,Overnight
P07869,C0082,Sports,Laptop,2.0,115.53,2024-08-23,CA,Standard
P07875,C0057,Electronics,Laptop,4.0,189.99,2024-12-27,NY,Express
P07877,C0054,Home & Garden,Running Shoes,2.0,67.37,2024-11-24,NY,Overnight
P07882,C0304,Clothing,Cookbook,4.0,338.44,2024-12-11,CA,Express
P07885,C0035,Clothing,Magazine,2.0,107.48,2024-04-25,CA,Standard
P07886,C0446,Home & Garden,Tablet,4.0,87.72,2024-02-19,NY,Overnight
P07889,C0441,Home & Garden,Laptop,5.0,76.73,2024-09-08,CA,Express
P07896,C0129,Home & Garden,Basketball,5.0,40.77,2024-04-26,NY,Express
P07902,C0337,Home & Garden,Textbook,4.0,16.37,2024-08-02,CA,Overnight
P07905,C0301,Books,Headphones,4.0,375.76,2024-12-02,CA,Standard
P07907,C0204,Home & Garden,Basketball,2.0,214.06,2024-11-10,NY,Standard
P07910,C0431,Home & Garden,Cookbook,2.0,66.98,2024-02-20,CA,Overnight
P07912,C0343,Home & Garden,Lamp,4.0,404.4,2024-08-24,CA,
P07922,C0235,Books,Garden Tools,4.0,477.44,2024-04-07,NY,Standard
P07931,C0053,Sports,Yoga Mat,4.0,446.1,2024-05-19,NY,Standard
P07934,C0453,Clothing,Tennis Racket,2.0,217.09,2024-01-23,NY,Express
P07936,C0328,Books,Yoga Mat,3.0,413.4,2024-01-23,CA,Express
P07942,C0453,Clothing,T-Shirt,2.0,436.11,2024-11-19,NY,Standard
P07949,C0228,Sports,Plant Pot,4.0,259.72,2024-10-16,CA,Overnight
P07959,C0223,Home & Garden,Tablet,2.0,74.69,2024-07-23,CA,Overnight
P07962,C0293,Books,T-Shirt,4.0,237.1,2024-05-29,NY,Express
P07969,C0099,Clothing,Dumbbells,4.0,249.13,2024-05-23,CA,Standard
P07971,C0074,Home & Garden,Lamp,2.0,487.92,2024-09-06,NY,Overnight
P07978,C0399,Books,T-Shirt,3.0,290.93,2024-06-18,CA,Standard
P07981,C0477,Electronics,Tablet,5.0,412.23,2024-08-21,CA,Overnight
P07987,C0238,Books,Dumbbells,4.0,427.51,2024-02-28,NY,Standard
P07988,C0452,Home & Garden,Smartphone,2.0,492.43,2024-04-25,NY,Express
P07989,C0127,Home & Garden,Tennis Racket,2.0,17.96,2024-02-19,NY,Express
P07990,C0122,Books,Jeans,5.0,228.18,2024-01-23,NY,Express
P07991,C0025,Sports,Jacket,5.0,44.58,2024-04-01,NY,Express
P08003,C0216,Books,Shoes,5.0,451.4,2024-04-12,CA,Overnight
P08006,C0180,Home & Garden,Hat,5.0,69.24,2024-08-27,NY,Standard
P08011,C0026,Electronics,Running Shoes,5.0,127.24,2024-02-26,CA,Express
P08020,C0156,Sports,Hat,3.0,429.02,2024-08-03,CA,Express
P08021,C0105,Clothing,Garden Tools,3.0,264.31,2024-01-25,CA,Express
P08022,C0420,Sports,Garden Tools,4.0,239.24,2024-12-17,NY,Express
P08024,C0418,Electronics,Running Shoes,3.0,201.99,2024-04-22,CA,Standard
P08028,C0300,Clothing,Yoga Mat,4.0,345.77,2024-04-16,CA,Standard
P08030,C0367,Sports,Lamp,4.0,385.38,2024-09-08,NY,Standard
P08033,C0213,Clothing,Tablet,2.0,58.07,2024-04-11,NY,Standard
P08044,C0392,Electronics,Laptop,5.0,342.51,2024-01-26,NY,Overnight
P08045,C0494,Sports,Tablet,4.0,346.71,2024-09-25,NY,Express
P08047,C0100,Sports,Headphones,2.0,80.42,2024-11-08,CA,Overnight
P08048,C0486,Books,Tablet,4.0,364.75,2024-10-24,CA,Standard
P08061,C0495,Clothing,Hat,2.0,55.01,2024-03-31,CA,Overnight
P08062,C0064,Electronics,Smartphone,4.0,229.04,2024-10-25,NY,Express
P08063,C0228,Clothing,Laptop,4.0,49.03,2024-05-22,CA,Overnight
P08070,C0167,Clothing,Shoes,2.0,326.02,2024-07-17,NY,Overnight
P08073,C0116,Books,Magazine,2.0,62.16,2024-10-21,CA,Overnight
P08074,C0446,Home & Garden,Lamp,5.0,345.48,2024-05-05,CA,Express
P08076,C0033,Books,Yoga Mat,2.0,382.19,2024-08-20,NY,Standard
P08077,C0431,Books,Laptop,3.0,407.16,2024-07-28,NY,Express
P08078,C0415,Electronics,Tennis Racket,3.0,317.56,2024-08-19,NY,Express
P08081,C0213,Home & Garden,Cookbook,2.0,491.2,2024-09-05,CA,Overnight
P08084,C0399,Clothing,Tablet,2.0,124.87,2024-07-23,CA,Standard
P08097,C0011,Sports,Laptop,2.0,27.18,2024-02-23,CA,Overnight
P08104,C0433,Clothing,T-Shirt,5.0,496.35,2024-04-02,NY,Overnight
P08113,C0188,Sports,Dumbbells,2.0,311.51,2024-09-06,NY,Express
P08114,C0045,Electronics,Basketball,4.0,255.53,2024-09-15,NY,Overnight
P08121,C0222,Electronics,Jeans,5.0,234.14,2024-01-20,NY,Express
P08127,C0001,Electronics,Yoga Mat,5.0,149.37,2024-10-17,CA,Express
P08132,C0240,Electronics,Novel,3.0,286.03,2024-02-03,NY,Express
P08137,C0013,Sports,Tennis Racket,2.0,442.42,2024-10-23,CA,Express
P08146,C0431,Sports,Hat,4.0,196.34,2024-02-03,CA,Express
P08147,C0187,Books,Headphones,2.0,210.61,2024-07-22,CA,Standard
P08154,C0340,Electronics,Basketball,2.0,216.32,2024-10-10,CA,Standard
P08158,C0276,Clothing,Running Shoes,3.0,433.63,2024-09-08,NY,
P08160,C0470,Books,Magazine,4.0,325.56,2024-10-23,CA,Express
P08161,C0272,Books,Yoga Mat,2.0,119.72,2024-11-26,CA,Standard
P08162,C0025,Clothing,Yoga Mat,4.0,335.95,2024-09-06,CA,Express
P08163,C0396,Sports,Jeans,3.0,109.45,2024-06-15,NY,Standard
P08164,C0179,Electronics,Textbook,3.0,445.05,2024-01-18,NY,Overnight
P08165,C0286,Sports,Basketball,2.0,68.16,2024-04-04,CA,Overnight
P08169,C0041,Home & Garden,Yoga Mat,3.0,46.52,2024-10-17,CA,Standard
P08178,C0195,Clothing,Tennis Racket,2.0,107.58,2024-06-19,NY,Standard
P08181,C0214,Clothing,Smartphone,4.0,183.17,2024-10-18,CA,Standard
P08182,C0028,Books,Dumbbells,2.0,449.5,2024-06-01,CA,Standard
P08187,C0236,Clothing,T-Shirt,5.0,245.43,2024-03-09,CA,Standard
P08189,C0265,Sports,Basketball,3.0,145.5,2024-12-02,CA,
P08191,C0428,Books,Headphones,4.0,498.81,2024-08-12,NY,Express
P08199,C0304,Electronics,Smartphone,4.0,225.65,2024-06-07,CA,Overnight
P08203,C0126,Electronics,Basketball,5.0,412.7,2024-05-12,NY,Standard
P08207,C0076,Sports,Cushion,5.0,406.67,2024-07-10,CA,Express
P08217,C0418,Sports,Running Shoes,3.0,114.1,2024-12-06,CA,Standard
P08220,C0015,Books,Jeans,5.0,267.78,2024-08-08,CA,Express
P08222,C0016,Books,Headphones,5.0,348.68,2024-03-24,NY,Express
P08226,C0219,Home & Garden,Yoga Mat,5.0,392.12,2024-10-17,CA,Standard
P08236,C0282,Electronics,Hat,5.0,79.0,2024-07-07,NY,
P08242,C0008,Home & Garden,Hat,3.0,274.6,2024-08-07,NY,Standard
P08247,C0375,Electronics,Headphones,3.0,133.75,2024-12-28,NY,Express
P08250,C0053,Home & Garden,Running Shoes,3.0,166.06,2024-11-07,CA,
P08252,C0307,Books,Basketball,3.0,229.14,2024-11-21,NY,Standard
P08253,C0411,Electronics,Jeans,3.0,84.4,2024-12-19,NY,Standard
P08257,C0255,Clothing,T-Shirt,5.0,18.43,2024-12-30,NY,Standard
P08259,C0367,Clothing,Laptop,2.0,460.65,2024-10-12,CA,Standard
P08261,C0351,Electronics,T-Shirt,4.0,176.57,2024-08-04,CA,Express
P08266,C0237,Books,Laptop,2.0,100.84,2024-12-03,NY,Standard
P08268,C0222,Electronics,T-Shirt,5.0,339.41,2024-01-23,NY,Overnight
P08270,C0347,Books,Shoes,4.0,241.82,2024-09-29,CA,Standard
P08277,C0032,Home & Garden,Garden Tools,5.0,113.95,2024-05-27,CA,Standard
P08279,C0117,Clothing,Headphones,4.0,372.53,2024-07-03,NY,Express
P08281,C0080,Home & Garden,Monitor,3.0,414.52,2024-07-25,CA,Express
P08288,C0156,Sports,Basketball,2.0,122.19,2024-04-15,CA,Express
P08291,C0296,Books,Shoes,2.0,249.66,2024-12-21,NY,Standard
P08292,C0062,Electronics,Tennis Racket,5.0,368.56,2024-09-24,CA,Express
P08293,C0248,Home & Garden,Running Shoes,2.0,219.2,2024-09-09,NY,Express
P08295,C0438,Electronics,Shoes,3.0,454.43,2024-08-24,CA,Express
P08306,C0019,Sports,Yoga Mat,4.0,289.47,2024-03-14,CA,Standard
P08307,C0403,Sports,Jeans,5.0,129.3,2024-03-10,CA,Express
P08313,C0368,Home & Garden,Smartphone,5.0,279.19,2024-07-08,NY,Overnight
P08314,C0423,Books,T-Shirt,2.0,153.75,2024-03-13,NY,Standard
P08316,C0003,Home & Garden,Magazine,3.0,443.77,2024-10-27,NY,Express
P08332,C0461,Sports,Tablet,3.0,76.29,2024-06-01,NY,Standard
P08340,C0437,Clothing,Monitor,5.0,66.54,2024-12-02,NY,Standard
P08341,C0454,Electronics,Running Shoes,2.0,191.87,2024-10-23,CA,Standard
P08347,C0396,Books,Tennis Racket,5.0,321.76,2024-05-10,NY,Standard
P08349,C0124,Home & Garden,Novel,2.0,455.34,2024-05-28,NY,Express
P08350,C0378,Books,Textbook,2.0,485.12,2024-09-14,CA,Overnight
P08351,C0255,Clothing,Laptop,3.0,162.43,2024-04-03,CA,Overnight
P08358,C0129,Clothing,T-Shirt,5.0,176.76,2024-01-26,NY,Express
P08359,C0159,Home & Garden,Magazine,2.0,182.0,2024-01-14,CA,
P08361,C0303,Sports,Lamp,3.0,49.01,2024-02-18,CA,Standard
P08362,C0477,Home & Garden,Basketball,4.0,120.33,2024-07-15,CA,Standard
P08363,C0467,Home & Garden,Monitor,5.0,146.75,2024-12-18,NY,Express
P08365,C0045,Books,Dumbbells,4.0,486.02,2024-08-09,NY,Express
P08382,C0282,Clothing,Headphones,3.0,348.72,2024-01-14,CA,Standard
P08383,C0157,Electronics,T-Shirt,3.0,429.55,2024-12-09,NY,Standard
P08386,C0493,Home & Garden,Jeans,3.0,284.88,2024-04-17,CA,Standard
P08390,C0267,Books,Laptop,4.0,113.27,2024-03-10,NY,Overnight
P08394,C0385,Books,Laptop,2.0,89.04,2024-04-01,NY,Express
P08400,C0298,Sports,Rug,3.0,441.6,2024-05-08,CA,
P08401,C0436,Electronics,Headphones,3.0,282.74,2024-03-02,CA,Standard
P08409,C0496,Clothing,Hat,2.0,13.47,2024-10-09,CA,Standard
P08413,C0003,Electronics,Dumbbells,4.0,186.99,2024-10-15,CA,Overnight
P08414,C0416,Home & Garden,Novel,2.0,278.64,2024-05-07,NY,Overnight
P08421,C0078,Books,Plant Pot,3.0,153.08,2024-10-27,NY,Standard
P08422,C0239,Books,Cushion,5.0,118.12,2024-11-05,NY,Overnight
P08427,C0383,Home & Garden,Laptop,3.0,246.12,2024-03-30,NY,Standard
P08428,C0218,Home & Garden,Headphones,3.0,430.12,2024-06-25,CA,Overnight
P08429,C0270,Books,Jeans,2.0,250.16,2024-12-24,CA,Standard
P08431,C0122,Books,Monitor,5.0,141.12,2024-12-27,CA,Express
P08433,C0313,Books,T-Shirt,4.0,229.02,2024-01-06,CA,Express
P08434,C0123,Clothing,Cookbook,2.0,338.23,2024-05-27,NY,Standard
P08437,C0053,Clothing,Monitor,4.0,335.35,2024-02-08,CA,Express
P08438,C0295,Home & Garden,Basketball,2.0,441.0,2024-07-09,CA,
P08443,C0070,Home & Garden,Cushion,5.0,95.59,2024-07-29,CA,Standard
P08449,C0205,Clothing,Garden Tools,3.0,289.78,2024-06-27,CA,Express
